,flg,text,text_length,is_year,is_month,is_date,is_time,num_hatena,num_bikkuri,is_eiga,is_henkakko,is_normalkakko,is_whitekakko,is_vol,is_sports,text_wakati,text_del_one
4112,5,samsung､0.0ｲﾝﾁﾃﾞｨｽﾌﾟﾚｲ搭載galaxy note iiを発表!ｸｱｯﾄﾞｺｱcpuやandroid 0.0 jb､sﾍﾟﾝの進化など,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,samsung ､ 0 . 0 ｲﾝﾁﾃﾞｨｽﾌﾟﾚｲ 搭載 galaxy   note   ii を 発表 ! ｸｱｯﾄﾞｺｱ cpu や android   0 . 0   jb ､ s ﾍﾟﾝ の 進化 など ,samsung ｲﾝﾁﾃﾞｨｽﾌﾟﾚｲ 搭載 galaxy note ii 発表 ｸｱｯﾄﾞｺｱ cpu android jb ﾍﾟﾝ 進化 など 
4113,0,ついにｹｰﾌﾞﾙ不要? 無線での高速ﾃﾞｰﾀ送受信実現か 東京工業大学とｿﾆｰが世界最高速のﾐﾘ波無線用lsiを共同開発ﾋﾞﾃﾞｵsalon,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ついに ｹｰﾌﾞﾙ 不要 ?   無線 で の 高速 ﾃﾞｰﾀ 送受信 実現 か   東京工業大学 と ｿﾆｰ が 世界 最高 速 の ﾐﾘ 波 無線 用 lsi を 共同 開発 ﾋﾞﾃﾞｵ salon ,ついに ｹｰﾌﾞﾙ 不要 無線 高速 ﾃﾞｰﾀ 送受信 実現 東京工業大学 ｿﾆｰ 世界 最高 ﾐﾘ 無線 lsi 共同 開発 ﾋﾞﾃﾞｵ salon 
4114,8,さんまがakb指原､元ﾓｰ娘高橋に言及,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,さんま が akb 指原 ､ 元 ﾓｰ 娘 高橋 に 言及 ,さんま akb 指原 ﾓｰ 高橋 言及 
4115,5,本気になれない猫が繰りだす数々の名言で癒されよう本気出す時計 ねこｴﾃﾞｨｼｮﾝ for androidandroidｱﾌﾟﾘ,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,本気 に なれる ない 猫 が 繰る だす 数々 の 名言 で 癒す れる う 本気 出す 時計   ねこ ｴﾃﾞｨｼｮﾝ   for   androidandroid ｱﾌﾟﾘ ,本気 なれる ない 繰る だす 数々 名言 癒す れる 本気 出す 時計 ねこ ｴﾃﾞｨｼｮﾝ for androidandroid ｱﾌﾟﾘ 
4116,3,武藤敬司が暴露闘魂三銃士は仲が悪かった,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,武藤 敬 司 が 暴露 闘魂 三 銃 士 は 仲 が 悪い た ,武藤 暴露 闘魂 悪い 
4117,2,ﾃﾞｨｰﾝ元気､やり投げの秘密 あり得ないところまでいく,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ﾃﾞｨｰﾝ 元気 ､ やり投げ の 秘密   ある 得る ない ところ まで いく ,ﾃﾞｨｰﾝ 元気 やり投げ 秘密 ある 得る ない ところ まで いく 
4118,8,ﾓｰﾆﾝｸﾞ娘｡の小学生ﾒﾝﾊﾞｰ工藤遥がﾌｧﾝをﾎｰﾑﾚｽみたいと発言した疑惑が浮上,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ﾓｰﾆﾝｸﾞ 娘 ｡ の 小学生 ﾒﾝﾊﾞｰ 工藤 遥 が ﾌｧﾝ を ﾎｰﾑﾚｽ みたい と 発言 する た 疑惑 が 浮上 ,ﾓｰﾆﾝｸﾞ 小学生 ﾒﾝﾊﾞｰ 工藤 ﾌｧﾝ ﾎｰﾑﾚｽ みたい 発言 する 疑惑 浮上 
4119,8,中森明夫氏がakb00高橋みなみの母親逮捕を報じない大手ﾏｽｺﾐに怒り,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森 明夫 氏 が akb 00 高橋 みなみ の 母親 逮捕 を 報じる ない 大手 ﾏｽｺﾐ に 怒り ,中森 明夫 akb 00 高橋 みなみ 母親 逮捕 報じる ない 大手 ﾏｽｺﾐ 怒り 
4120,8,加護亜依が号泣､自殺未遂騒動後初のﾃﾚﾋﾞ出演にもう芸能界やめたほうがいいの声,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,加護 亜 依る が 号泣 ､ 自殺 未遂 騒動 後 初 の ﾃﾚﾋﾞ 出演 に もう 芸能 界 やめる た ほう が いい の 声 ,加護 依る 号泣 自殺 未遂 騒動 ﾃﾚﾋﾞ 出演 もう 芸能 やめる ほう いい 
4121,7,ﾓｯｸｱｯﾌﾟで製品を選べる? 古い手法で販売されるｽﾏﾎﾃﾞｼﾞ通,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ﾓｯｸｱｯﾌﾟ で 製品 を 選べる ?   古い 手法 で 販売 する れる ｽﾏﾎﾃﾞｼﾞ 通 ,ﾓｯｸｱｯﾌﾟ 製品 選べる 古い 手法 販売 する れる ｽﾏﾎﾃﾞｼﾞ 
4122,1,あなたは大丈夫?ﾌｧｯｼｮﾝの聖地で“ｲﾓ女”を大捜査,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,あなた は 大丈夫 ? ﾌｧｯｼｮﾝ の 聖地 で “ ｲﾓ 女 ” を 大 捜査 ,あなた 大丈夫 ﾌｧｯｼｮﾝ 聖地 ｲﾓ 捜査 
4123,6,ｲﾝﾀﾋﾞｭｰ:中村蒼さん怖かったら男性にくっついちゃってください,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ｲﾝﾀﾋﾞｭｰ : 中村 蒼 さん 怖い た 男性 に くっつく ちゃう て くださる ,ｲﾝﾀﾋﾞｭｰ 中村 さん 怖い 男性 くっつく ちゃう くださる 
4124,0,ﾎﾝﾀﾞが次世代電動ｽﾓｰﾙｽﾎﾟｰﾂｺﾝｾﾌﾟﾄﾓﾃﾞﾙev-sterを披露話題,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,ﾎﾝﾀﾞ が 次世代 電動 ｽﾓｰﾙｽﾎﾟｰﾂｺﾝｾﾌﾟﾄﾓﾃﾞﾙ ev - ster を 披露 話題 ,ﾎﾝﾀﾞ 次世代 電動 ｽﾓｰﾙｽﾎﾟｰﾂｺﾝｾﾌﾟﾄﾓﾃﾞﾙ ev ster 披露 話題 
4125,6,頑張れないｶﾞｰﾙのためのごまかし美脚ｺｰﾃﾞ術/夏の美脚特集,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,頑張れる ない ｶﾞｰﾙ の ため の ごまかし 美 脚 ｺｰﾃﾞ 術 / 夏 の 美 脚 特集 ,頑張れる ない ｶﾞｰﾙ ため ごまかし ｺｰﾃﾞ 特集 
4126,7,売れ筋ﾓﾃﾞﾙがさらにｺﾝﾊﾟｸﾄに epsonよりｲﾝｸｼﾞｪｯﾄ新ﾓﾃﾞﾙ登場,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,売れ筋 ﾓﾃﾞﾙ が さらに ｺﾝﾊﾟｸﾄ に   epson より ｲﾝｸｼﾞｪｯﾄ 新 ﾓﾃﾞﾙ 登場 ,売れ筋 ﾓﾃﾞﾙ さらに ｺﾝﾊﾟｸﾄ epson より ｲﾝｸｼﾞｪｯﾄ ﾓﾃﾞﾙ 登場 
4127,5,顔文字･ﾃﾞｺ素材満載!写真を可愛くﾃﾞｺってﾂｲｰﾄできるgirl′s twitter -ﾃﾞｺｶﾒﾗ写真･顔文字tweet-iphoneｱﾌﾟﾘ,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,顔 文字 ･ ﾃﾞｺ 素材 満載 ! 写真 を 可愛い ﾃﾞｺ って ﾂｲｰﾄ できる girl ′ s   twitter   - ﾃﾞｺｶﾒﾗ 写真 ･ 顔 文字 tweet - iphone ｱﾌﾟﾘ ,文字 ﾃﾞｺ 素材 満載 写真 可愛い ﾃﾞｺ って ﾂｲｰﾄ できる girl twitter ﾃﾞｺｶﾒﾗ 写真 文字 tweet iphone ｱﾌﾟﾘ 
4128,6,高嶋政伸のdvﾃｰﾌﾟが発覚? 暴力男に豹変するきっかけとは,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,高嶋 政伸 の dv ﾃｰﾌﾟ が 発覚 ?   暴力 男 に 豹変 する きっかけ と は ,高嶋 政伸 dv ﾃｰﾌﾟ 発覚 暴力 豹変 する きっかけ 
4129,5,写真選びに便利!ｼﾝﾌﾟﾙな0画面画像ﾋﾞｭﾜｰtwinvieweriphoneｱﾌﾟﾘipadｱﾌﾟﾘ,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,写真 選び に 便利 ! ｼﾝﾌﾟﾙ だ 0 画面 画像 ﾋﾞｭﾜｰ twinvieweriphone ｱﾌﾟﾘ ipad ｱﾌﾟﾘ ,写真 選び 便利 ｼﾝﾌﾟﾙ 画面 画像 ﾋﾞｭﾜｰ twinvieweriphone ｱﾌﾟﾘ ipad ｱﾌﾟﾘ 
4130,5,nttﾄﾞｺﾓ､急速充電&大容量ﾊﾞｯﾃﾘｰ対応xiｽﾏﾎeluga power p-00dをに発売予定!から事前予約開始,72.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ntt ﾄﾞｺﾓ ､ 急速 充電 & 大 容量 ﾊﾞｯﾃﾘｰ 対応 xi ｽﾏﾎ eluga   power   p - 00 d を に 発売 予定 ! から 事前 予約 開始 ,ntt ﾄﾞｺﾓ 急速 充電 容量 ﾊﾞｯﾃﾘｰ 対応 xi ｽﾏﾎ eluga power 00 発売 予定 から 事前 予約 開始 
4131,0,お前が言うな! akb商法気持ち悪いと炎上のｴｲﾍﾞｯｸｽ社員にﾈｯﾄが総突っ込み話題,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,お前 が 言う な !   akb 商法 気持ち 悪い と 炎上 の ｴｲﾍﾞｯｸｽ 社員 に ﾈｯﾄ が 総 突っ込み 話題 ,お前 言う akb 商法 気持ち 悪い 炎上 ｴｲﾍﾞｯｸｽ 社員 ﾈｯﾄ 突っ込み 話題 
4132,6,友達同士､家族で楽しめる! ほっこり&あったかﾑｰﾋﾞｰ,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,友達 同士 ､ 家族 で 楽しめる !   ほる こりる & ある た か ﾑｰﾋﾞｰ ,友達 同士 家族 楽しめる ほる こりる ある ﾑｰﾋﾞｰ 
4133,0,五輪観戦しながらｴｸｻｻｲｽﾞ! ｱﾙｲﾝｺから室内ﾌｨｯﾄﾈｽ器具新発売売れ筋ﾁｪｯｸ,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,五輪 観戦 する ながら ｴｸｻｻｲｽﾞ !   ｱﾙｲﾝｺ から 室内 ﾌｨｯﾄﾈｽ 器具 新 発売 売れ筋 ﾁｪｯｸ ,五輪 観戦 する ながら ｴｸｻｻｲｽﾞ ｱﾙｲﾝｺ から 室内 ﾌｨｯﾄﾈｽ 器具 発売 売れ筋 ﾁｪｯｸ 
4134,3,恐怖の生“貞子”の登場に､ｼﾄﾞの新曲お披露目会場は騒然,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,恐怖 の 生 “ 貞子 ” の 登場 に ､ ｼﾄﾞ の 新曲 お披露目 会場 は 騒然 ,恐怖 貞子 登場 ｼﾄﾞ 新曲 お披露目 会場 騒然 
4135,4,会社の体育会系なｶﾙﾁｬｰに馴染めません - 辛口説教部屋 ,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,会社 の 体育 会 系 だ ｶﾙﾁｬｰ に 馴染める ます ん   -   辛口 説教 部屋 ,会社 体育 ｶﾙﾁｬｰ 馴染める ます 辛口 説教 部屋 
4136,8,教授の″酷すぎる″発言に批判殺到,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,教授 の ″ 酷 すぎる ″ 発言 に 批判 殺到 ,教授 すぎる 発言 批判 殺到 
4137,8,ｵｾﾛ中島に対する松嶋のｺﾒﾝﾄに批判の声 	,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｵｾﾛ 中島 に対する 松嶋 の ｺﾒﾝﾄ に 批判 の 声 ,ｵｾﾛ 中島 に対する 松嶋 ｺﾒﾝﾄ 批判 
4138,2,ﾛﾝﾄﾞﾝ五輪まで一年､潮田“ｵﾘﾝﾋﾟｯｸの悔しさは､ｵﾘﾝﾋﾟｯｸでしか晴らせない”,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,ﾛﾝﾄﾞﾝ 五輪 まで 一 年 ､ 潮田 “ ｵﾘﾝﾋﾟｯｸ の 悔しい さ は ､ ｵﾘﾝﾋﾟｯｸ で しか 晴らせる ない ” ,ﾛﾝﾄﾞﾝ 五輪 まで 潮田 ｵﾘﾝﾋﾟｯｸ 悔しい ｵﾘﾝﾋﾟｯｸ しか 晴らせる ない 
4139,2,宮里藍､今ｼｰｽﾞﾝ好調の理由を語る,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,宮里 藍 ､ 今 ｼｰｽﾞﾝ 好調 の 理由 を 語る ,宮里 ｼｰｽﾞﾝ 好調 理由 語る 
4140,8,卒業式に国歌は必要ない麻布校長の発言に広がり続ける波紋,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,卒業 式 に 国歌 は 必要 ない 麻布 校長 の 発言 に 広がる 続ける 波紋 ,卒業 国歌 必要 ない 麻布 校長 発言 広がる 続ける 波紋 
4141,0,話題人気のｴﾈﾙｰﾌﾟにおいしそうなｼﾘｰｽﾞが限定登場!,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,話題 人気 の ｴﾈﾙｰﾌﾟ に おいしい そう だ ｼﾘｰｽﾞ が 限定 登場 ! ,話題 人気 ｴﾈﾙｰﾌﾟ おいしい そう ｼﾘｰｽﾞ 限定 登場 
4142,3,いちおう妖ヶ劇場第0話:謹賀新年､ｻｲｺﾛの目でｻｲが飛び出すの巻,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,いちおう 妖 ヶ 劇場 第 0 話 : 謹賀 新年 ､ ｻｲｺﾛ の 目 で ｻｲ が 飛び出す の 巻 ,いちおう 劇場 謹賀 新年 ｻｲｺﾛ ｻｲ 飛び出す 
4143,2,小原と伊調､0人の金ﾒﾀﾞﾘｽﾄを生み出した青森県八戸市の魅力とは,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,小原 と 伊 調 ､ 0 人 の 金 ﾒﾀﾞﾘｽﾄ を 生み出す た 青森 県 八戸 市 の 魅力 と は ,小原 ﾒﾀﾞﾘｽﾄ 生み出す 青森 八戸 魅力 
4144,2,ｱｸｼｮﾝ女優も顔負けの美女空手家=宇佐美里香,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｱｸｼｮﾝ 女優 も 顔負け の 美女 空手 家 = 宇佐美 里香 ,ｱｸｼｮﾝ 女優 顔負け 美女 空手 宇佐美 里香 
4145,1,梅村ゆずの結婚どころじゃないんですっ!独身女の厄年 presented by ゆるっとcafe,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,梅村 ゆず の 結婚 どころ じゃ ない んで する ! 独身 女 の 厄年   presented   by   ゆるい っと cafe ,梅村 ゆず 結婚 どころ じゃ ない んで する 独身 厄年 presented by ゆるい っと cafe 
4146,2,超美形の女子大生ﾎﾞｸｻｰがﾛﾝﾄﾞﾝを目指す,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,超 美形 の 女子大 生 ﾎﾞｸｻｰ が ﾛﾝﾄﾞﾝ を 目指す ,美形 女子大 ﾎﾞｸｻｰ ﾛﾝﾄﾞﾝ 目指す 
4147,4,shine! 0いまの自分があるのは中国のおかげです(株式会社三陽商会 安田繭さん),51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,shine !   0 いま の 自分 が ある の は 中国 の おかげ です ( 株式会社 三陽商会   安田 繭 さん ) ,shine いま 自分 ある 中国 おかげ です 株式会社 三陽商会 安田 さん 
4148,5,ｿﾌﾄﾊﾞﾝｸ､aquos phone 000shに緊急速報ﾒｰﾙを確実に受信できるようにするためのｿﾌﾄｳｪｱ更新を提供開始,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ ､ aquos   phone   000 sh に 緊急 速報 ﾒｰﾙ を 確実 に 受信 できる よう に する ため の ｿﾌﾄｳｪｱ 更新 を 提供 開始 ,ｿﾌﾄﾊﾞﾝｸ aquos phone 000 sh 緊急 速報 ﾒｰﾙ 確実 受信 できる よう する ため ｿﾌﾄｳｪｱ 更新 提供 開始 
4149,0,000億ﾄﾞﾙ使ってでもつぶしたい!? ｱﾝﾄﾞﾛｲﾄﾞを憎んでいたｽﾃｨｰﾌﾞｼﾞｮﾌﾞｽﾞ,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,000 億 ﾄﾞﾙ 使う て でも つぶす たい !?   ｱﾝﾄﾞﾛｲﾄﾞ を 憎む で いる た ｽﾃｨｰﾌﾞｼﾞｮﾌﾞｽﾞ ,000 ﾄﾞﾙ 使う でも つぶす たい !? ｱﾝﾄﾞﾛｲﾄﾞ 憎む いる ｽﾃｨｰﾌﾞｼﾞｮﾌﾞｽﾞ 
4150,4,短期連載 世界基準の仕事術  三木谷浩史×星野佳路×村上龍 ｽﾍﾟｼｬﾙﾄｰｸｾｯｼｮﾝ ,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,短期 連載   世界 基準 の 仕事 術    三木 谷 浩史 × 星野 佳 路 × 村上 龍   ｽﾍﾟｼｬﾙﾄｰｸｾｯｼｮﾝ ,短期 連載 世界 基準 仕事    三木 浩史 星野 村上 ｽﾍﾟｼｬﾙﾄｰｸｾｯｼｮﾝ 
4151,8,支援を受ける立場なのに態度が大きい韓国紙,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,支援 を 受ける 立場 だ のに 態度 が 大きい 韓国 紙 ,支援 受ける 立場 のに 態度 大きい 韓国 
4152,4,論理を構造化する力を鍛えるｴﾚﾍﾞｰﾀｰﾃｽﾄ - ﾌﾟﾛﾌｪｯｼｮﾅﾙｽｷﾙ入門  0  ﾌﾟﾚｾﾞﾝ編,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,論理 を 構造 化 する 力 を 鍛える ｴﾚﾍﾞｰﾀｰﾃｽﾄ   -   ﾌﾟﾛﾌｪｯｼｮﾅﾙｽｷﾙ 入門    0    ﾌﾟﾚｾﾞﾝ 編 ,論理 構造 する 鍛える ｴﾚﾍﾞｰﾀｰﾃｽﾄ ﾌﾟﾛﾌｪｯｼｮﾅﾙｽｷﾙ 入門       ﾌﾟﾚｾﾞﾝ 
4153,2,ｾﾙｼﾞｵ越後氏試合そのもののﾚﾍﾞﾙも高くなかった｡それでも･･･,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ｾﾙｼﾞｵ 越後 氏 試合 そのもの の ﾚﾍﾞﾙ も 高い ない た ｡ それでも ･･･ ,ｾﾙｼﾞｵ 越後 試合 そのもの ﾚﾍﾞﾙ 高い ない それでも ･･･ 
4154,8,大家族のﾋﾞｯｸﾞﾀﾞﾃﾞｨがﾔﾊﾞ過ぎると話題に,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,大 家族 の ﾋﾞｯｸﾞﾀﾞﾃﾞｨ が ﾔﾊﾞ 過ぎる と 話題 に ,家族 ﾋﾞｯｸﾞﾀﾞﾃﾞｨ ﾔﾊﾞ 過ぎる 話題 
4155,5,本当に中身はらくらくなのか?ｼﾆｱ向けﾄﾞｺﾓｽﾏﾎらくらくｽﾏｰﾄﾌｫﾝ f-00dのｿﾌﾄｳｪｱをﾁｪｯｸﾚﾋﾞｭｰ,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,本当に 中身 は らくらく だ の か ? ｼﾆｱ 向け ﾄﾞｺﾓｽﾏﾎ らくらく ｽﾏｰﾄﾌｫﾝ   f - 00 d の ｿﾌﾄｳｪｱ を ﾁｪｯｸﾚﾋﾞｭｰ ,本当に 中身 らくらく ｼﾆｱ 向け ﾄﾞｺﾓｽﾏﾎ らくらく ｽﾏｰﾄﾌｫﾝ 00 ｿﾌﾄｳｪｱ ﾁｪｯｸﾚﾋﾞｭｰ 
4156,0,greeのｱﾒﾘｶでの本気に注目! 開発要員を倍増へ話題,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,gree の ｱﾒﾘｶ で の 本気 に 注目 !   開発 要員 を 倍増 へ 話題 ,gree ｱﾒﾘｶ 本気 注目 開発 要員 倍増 話題 
4157,2,元東電ｻｯｶｰ部所属の鮫島､その苦悩を母が告白,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,元 東電 ｻｯｶｰ 部 所属 の 鮫島 ､ その 苦悩 を 母 が 告白 ,東電 ｻｯｶｰ 所属 鮫島 その 苦悩 告白 
4158,5,"00,000以上のﾚｼﾋﾟから検索できる!ﾊｳｽ食品 ｽﾊﾟｲｽﾚｼﾋﾟandroidｱﾌﾟﾘ",51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"00 , 000 以上 の ﾚｼﾋﾟ から 検索 できる ! ﾊｳｽ 食品   ｽﾊﾟｲｽﾚｼﾋﾟ android ｱﾌﾟﾘ ",00 000 以上 ﾚｼﾋﾟ から 検索 できる ﾊｳｽ 食品 ｽﾊﾟｲｽﾚｼﾋﾟ android ｱﾌﾟﾘ 
4159,0,はﾓﾊﾞｲﾙﾌﾟﾛｼﾞｪｸﾀｰ元年! 新時代のﾌﾟﾛｼﾞｪｸﾀｰはこんなに進化している!売れ筋ﾁｪｯｸ,58.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,は ﾓﾊﾞｲﾙﾌﾟﾛｼﾞｪｸﾀｰ 元年 !   新 時代 の ﾌﾟﾛｼﾞｪｸﾀｰ は こんなに 進化 する て いる ! 売れ筋 ﾁｪｯｸ ,ﾓﾊﾞｲﾙﾌﾟﾛｼﾞｪｸﾀｰ 元年 時代 ﾌﾟﾛｼﾞｪｸﾀｰ こんなに 進化 する いる 売れ筋 ﾁｪｯｸ 
4160,8,googleにﾕｰｻﾞｰ属性がﾊﾞﾚ過ぎて恐怖の声,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google に ﾕｰｻﾞｰ 属性 が ﾊﾞﾚ 過ぎる て 恐怖 の 声 ,google ﾕｰｻﾞｰ 属性 ﾊﾞﾚ 過ぎる 恐怖 
4161,1,幸せになるｺﾂはﾃﾞｰﾄをﾘｰﾄﾞすること,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,幸せ に なる ｺﾂ は ﾃﾞｰﾄ を ﾘｰﾄﾞ する こと ,幸せ なる ｺﾂ ﾃﾞｰﾄ ﾘｰﾄﾞ する こと 
4162,5,microsoft､次世代ﾓﾊﾞｲﾙﾌﾟﾗｯﾄﾌｫｰﾑwindows phone 0を発表!windows 0とｶｰﾈﾙ共有でﾏﾙﾁｺｱや高解像度､nfcなどに対応,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,microsoft ､ 次世代 ﾓﾊﾞｲﾙﾌﾟﾗｯﾄﾌｫｰﾑ windows   phone   0 を 発表 ! windows   0 と ｶｰﾈﾙ 共有 で ﾏﾙﾁｺｱ や 高 解像度 ､ nfc など に 対応 ,microsoft 次世代 ﾓﾊﾞｲﾙﾌﾟﾗｯﾄﾌｫｰﾑ windows phone 発表 windows ｶｰﾈﾙ 共有 ﾏﾙﾁｺｱ 解像度 nfc など 対応 
4163,5,ﾀﾌﾞﾚｯﾄ推奨!?android対応ｺﾐｹｶﾀﾛｸﾞﾌﾞﾗｳｻﾞcc-viewerandroidｱﾌﾟﾘ,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,ﾀﾌﾞﾚｯﾄ 推奨 !? android 対応 ｺﾐｹｶﾀﾛｸﾞﾌﾞﾗｳｻﾞ cc - viewerandroid ｱﾌﾟﾘ ,ﾀﾌﾞﾚｯﾄ 推奨 !? android 対応 ｺﾐｹｶﾀﾛｸﾞﾌﾞﾗｳｻﾞ cc viewerandroid ｱﾌﾟﾘ 
4164,6,崩れ知らずのﾍﾞｰｽﾒｲｸﾃｸ/男運をupさせる生活習慣など−お気に入り登録記事週間ﾗﾝｷﾝｸﾞ,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,崩れ 知らず の ﾍﾞｰｽﾒｲｸﾃｸ / 男 運 を up する せる 生活 習慣 など − お気に入り 登録 記事 週間 ﾗﾝｷﾝｸﾞ ,崩れ 知らず ﾍﾞｰｽﾒｲｸﾃｸ up する せる 生活 習慣 など お気に入り 登録 記事 週間 ﾗﾝｷﾝｸﾞ 
4165,5,原点回帰?!使い勝手の良いoptimus vu l-00dの0:0ﾃﾞｨｽﾌﾟﾚｲをﾁｪｯｸﾚﾎﾟｰﾄ,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,原点 回帰 ?! 使い勝手 の 良い optimus   vu   l - 00 d の 0 : 0 ﾃﾞｨｽﾌﾟﾚｲ を ﾁｪｯｸﾚﾎﾟｰﾄ ,原点 回帰 ?! 使い勝手 良い optimus vu 00 ﾃﾞｨｽﾌﾟﾚｲ ﾁｪｯｸﾚﾎﾟｰﾄ 
